Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,,,
Serie A,Temporada2018,Jornada 19,Inter,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 19,Roma,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 19,Lazio,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 19,Sampdoria,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2018,Jornada 19,Fiorentina,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 19,Atalanta,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 19,Udinese,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 19,Torino,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 19,Milan,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 19,Bologna,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 19,Chievo,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 19,Sassuolo,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 19,Cagliari,1,0,6,"0,2187403","-0,1783779","0,4122395"
Serie A,Temporada2018,Jornada 19,Genoa,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2018,Jornada 19,SPAL,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 19,Crotone,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 19,Hellas Verona,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 19,Benevento,1,0,5,"0,1750437","-0,1346813","0,4559361"
Serie A,Temporada2018,Jornada 20,Napoli,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 20,Juventus,0,1,3,"-0,1354624","0,1758248","0,7664422"
Serie A,Temporada2018,Jornada 20,Lazio,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 20,Inter,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2018,Jornada 20,Roma,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 20,Sampdoria,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 20,Atalanta,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 20,Fiorentina,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 20,Milan,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 20,Torino,1,1,1,"-0,2662949","0,3066573","0,8972747"
Serie A,Temporada2018,Jornada 20,Udinese,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 20,Bologna,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 20,Chievo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 20,Genoa,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 20,Sassuolo,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 20,Cagliari,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 20,SPAL,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 20,Crotone,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 20,Hellas Verona,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 20,Benevento,1,0,1,"0,0002573","0,0401051","0,6307225"
Serie A,Temporada2018,Jornada 21,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 21,Juventus,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2018,Jornada 21,Lazio,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 21,Inter,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 21,Roma,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 21,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 21,Milan,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 21,Atalanta,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2018,Jornada 21,Torino,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 21,Udinese,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 21,Fiorentina,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 21,Bologna,1,0,5,"0,1750437","-0,1346813","0,4559361"
Serie A,Temporada2018,Jornada 21,Chievo,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 21,Sassuolo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 21,Genoa,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 21,Cagliari,0,1,2,"-0,179159","0,2195214","0,8101388"
Serie A,Temporada2018,Jornada 21,Crotone,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 21,SPAL,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 21,Hellas Verona,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 21,Benevento,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 22,Napoli,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 22,Juventus,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 22,Lazio,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 22,Inter,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 22,Roma,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 22,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 22,Milan,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 22,Atalanta,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2018,Jornada 22,Torino,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 22,Udinese,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 22,Fiorentina,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 22,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 22,Chievo,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 22,Sassuolo,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 22,Genoa,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2018,Jornada 22,Cagliari,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 22,Crotone,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2018,Jornada 22,SPAL,3,0,2,"-0,0429247","0,0832871","0,6739045"
Serie A,Temporada2018,Jornada 22,Hellas Verona,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 22,Benevento,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 23,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 23,Juventus,2,1,6,"-0,0912512","0,1316136","0,722231"
Serie A,Temporada2018,Jornada 23,Lazio,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 23,Inter,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 23,Roma,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 23,Sampdoria,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 23,Atalanta,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 23,Milan,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 23,Torino,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 23,Udinese,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 23,Fiorentina,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 23,Bologna,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 23,Genoa,2,0,6,"0,175301","-0,1349386","0,4556788"
Serie A,Temporada2018,Jornada 23,Cagliari,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 23,Chievo,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 23,Sassuolo,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 23,Crotone,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 23,SPAL,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2018,Jornada 23,Hellas Verona,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 23,Benevento,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 24,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 24,Juventus,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 24,Inter,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 24,Roma,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 24,Lazio,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 24,Sampdoria,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 24,Milan,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 24,Atalanta,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 24,Torino,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 24,Udinese,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 24,Fiorentina,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 24,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 24,Genoa,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 24,Cagliari,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 24,Sassuolo,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 24,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 24,Crotone,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 24,SPAL,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 24,Hellas Verona,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 24,Benevento,1,0,1,"0,0002573","0,0401051","0,6307225"
Serie A,Temporada2018,Jornada 25,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 25,Juventus,0,1,6,"-0,0043726","0,044735","0,6353524"
Serie A,Temporada2018,Jornada 25,Roma,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 25,Lazio,4,0,1,"-0,1300606","0,170423","0,7610404"
Serie A,Temporada2018,Jornada 25,Inter,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 25,Sampdoria,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 25,Milan,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 25,Atalanta,2,0,7,"0,2189976","-0,1786352","0,4119822"
Serie A,Temporada2018,Jornada 25,Torino,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 25,Udinese,1,0,5,"0,1750437","-0,1346813","0,4559361"
Serie A,Temporada2018,Jornada 25,Fiorentina,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 25,Bologna,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 25,Genoa,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 25,Chievo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 25,Cagliari,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 25,Sassuolo,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 25,Crotone,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 25,SPAL,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 25,Hellas Verona,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 25,Benevento,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 26,Napoli,2,0,0,"-0,0868786","0,127241","0,7178584"
Serie A,Temporada2018,Jornada 26,Juventus,1,0,6,"0,2187403","-0,1783779","0,4122395"
Serie A,Temporada2018,Jornada 26,Lazio,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 26,Inter,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 26,Roma,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 26,Sampdoria,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 26,Milan,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 26,Atalanta,4,0,5,"0,0447258","-0,0043634","0,586254"
Serie A,Temporada2018,Jornada 26,Torino,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 26,Fiorentina,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 26,Udinese,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 26,Bologna,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 26,Genoa,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2018,Jornada 26,Chievo,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 26,Cagliari,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 26,Sassuolo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 26,Crotone,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 26,SPAL,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 26,Hellas Verona,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 26,Benevento,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 27,Juventus,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 27,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 27,Roma,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 27,Inter,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 27,Lazio,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 27,Sampdoria,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2018,Jornada 27,Milan,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 27,Torino,4,0,4,"0,0010292","0,0393332","0,6299506"
Serie A,Temporada2018,Jornada 27,Atalanta,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 27,Fiorentina,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 27,Udinese,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 27,Bologna,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 27,Genoa,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 27,Chievo,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 27,Cagliari,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2018,Jornada 27,Sassuolo,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 27,SPAL,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 27,Crotone,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 27,Hellas Verona,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 27,Benevento,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 28,Juventus,0,0,7,"0,3058762","-0,2655138","0,3251036"
Serie A,Temporada2018,Jornada 28,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 28,Roma,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 28,Inter,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 28,Lazio,3,0,1,"-0,0866213","0,1269837","0,7176011"
Serie A,Temporada2018,Jornada 28,Milan,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 28,Sampdoria,2,0,6,"0,175301","-0,1349386","0,4556788"
Serie A,Temporada2018,Jornada 28,Atalanta,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 28,Fiorentina,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 28,Torino,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 28,Udinese,0,0,7,"0,3058762","-0,2655138","0,3251036"
Serie A,Temporada2018,Jornada 28,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 28,Genoa,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 28,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 28,Cagliari,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 28,Sassuolo,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 28,SPAL,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 28,Crotone,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 28,Hellas Verona,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 28,Benevento,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 29,Juventus,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 29,Napoli,0,1,0,"-0,2665522","0,3069146","0,897532"
Serie A,Temporada2018,Jornada 29,Roma,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 29,Inter,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 29,Lazio,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 29,Milan,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 29,Sampdoria,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 29,Atalanta,1,0,1,"0,0002573","0,0401051","0,6307225"
Serie A,Temporada2018,Jornada 29,Fiorentina,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 29,Torino,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 29,Bologna,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2018,Jornada 29,Udinese,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 29,Genoa,1,0,1,"0,0002573","0,0401051","0,6307225"
Serie A,Temporada2018,Jornada 29,Cagliari,1,0,0,"-0,0434393","0,0838017","0,6744191"
Serie A,Temporada2018,Jornada 29,Sassuolo,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 29,Chievo,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 29,SPAL,2,0,0,"-0,0868786","0,127241","0,7178584"
Serie A,Temporada2018,Jornada 29,Crotone,0,0,0,0,"0,0403624","0,6309798"
Serie A,Temporada2018,Jornada 29,Hellas Verona,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 29,Benevento,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 30,Juventus,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 30,Napoli,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 30,Roma,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 30,Inter,2,0,0,"-0,0868786","0,127241","0,7178584"
Serie A,Temporada2018,Jornada 30,Lazio,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 30,Milan,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 30,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 30,Atalanta,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 30,Fiorentina,2,0,4,"0,0879078","-0,0475454","0,543072"
Serie A,Temporada2018,Jornada 30,Torino,2,0,2,"0,0005146","0,0398478","0,6304652"
Serie A,Temporada2018,Jornada 30,Bologna,1,0,3,"0,0876505","-0,0472881","0,5433293"
Serie A,Temporada2018,Jornada 30,Genoa,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 30,Udinese,1,0,5,"0,1750437","-0,1346813","0,4559361"
Serie A,Temporada2018,Jornada 30,Chievo,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 30,Sassuolo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 30,Cagliari,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 30,SPAL,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 30,Crotone,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 30,Hellas Verona,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 30,Benevento,1,0,4,"0,1313471","-0,0909847","0,4996327"
Serie A,Temporada2018,Jornada 31,Juventus,0,0,6,"0,2621796","-0,2218172","0,3688002"
Serie A,Temporada2018,Jornada 31,Napoli,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 31,Roma,2,0,5,"0,1316044","-0,091242","0,4993754"
Serie A,Temporada2018,Jornada 31,Lazio,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 31,Inter,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 31,Milan,4,1,2,"-0,3529162","0,3932786","0,983896"
Serie A,Temporada2018,Jornada 31,Fiorentina,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 31,Sampdoria,4,1,2,"-0,3529162","0,3932786","0,983896"
Serie A,Temporada2018,Jornada 31,Atalanta,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 31,Torino,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 31,Bologna,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 31,Genoa,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 31,Udinese,3,0,4,"0,0444685","-0,0041061","0,5865113"
Serie A,Temporada2018,Jornada 31,Sassuolo,2,0,1,"-0,043182","0,0835444","0,6741618"
Serie A,Temporada2018,Jornada 31,Chievo,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 31,Cagliari,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 31,SPAL,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 31,Crotone,0,0,1,"0,0436966","-0,0033342","0,5872832"
Serie A,Temporada2018,Jornada 31,Hellas Verona,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 31,Benevento,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 32,Juventus,0,0,5,"0,218483","-0,1781206","0,4124968"
Serie A,Temporada2018,Jornada 32,Napoli,0,0,3,"0,1310898","-0,0907274","0,49989"
Serie A,Temporada2018,Jornada 32,Roma,3,0,3,"0,0007719","0,0395905","0,6302079"
Serie A,Temporada2018,Jornada 32,Lazio,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 32,Inter,1,0,2,"0,0439539","-0,0035915","0,5870259"
Serie A,Temporada2018,Jornada 32,Milan,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 32,Fiorentina,0,0,2,"0,0873932","-0,0470308","0,5435866"
Serie A,Temporada2018,Jornada 32,Atalanta,2,0,3,"0,0442112","-0,0038488","0,5867686"
Serie A,Temporada2018,Jornada 32,Sampdoria,0,0,4,"0,1747864","-0,134424","0,4561934"
Serie A,Temporada2018,Jornada 32,Torino,4,0,1,"-0,1300606","0,170423","0,7610404"
Serie A,Temporada2018,Jornada 32,Bologna,0,0,3,"0,1310898","-0,0907274","0,49989"
