Liga,Temporada,Jornada,Equipo,Cambios realizados portero partido,Cambios realizados centrocampista partido,Cambios realizados delantero partido,Y LAMBDA,EXP LAMBDA
Serie A,Temporada2018,Jornada 15,Genoa,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 15,Crotone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 15,Sassuolo,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 15,SPAL,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 15,Hellas Verona,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 15,Benevento,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 16,Inter,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 16,Napoli,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2018,Jornada 16,Juventus,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 16,Roma,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 16,Lazio,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 16,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 16,Milan,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 16,Atalanta,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 16,Torino,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 16,Fiorentina,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 16,Bologna,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 16,Chievo,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 16,Udinese,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 16,Cagliari,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 16,Sassuolo,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 16,Genoa,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 16,Crotone,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 16,SPAL,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 16,Hellas Verona,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 16,Benevento,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 17,Napoli,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 17,Juventus,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 17,Inter,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 17,Roma,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 17,Lazio,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 17,Sampdoria,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 17,Atalanta,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 17,Milan,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 17,Fiorentina,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 17,Torino,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2018,Jornada 17,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 17,Udinese,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 17,Bologna,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 17,Sassuolo,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 17,Cagliari,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2018,Jornada 17,Crotone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 17,SPAL,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 17,Genoa,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 17,Hellas Verona,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 17,Benevento,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 18,Napoli,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 18,Juventus,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 18,Inter,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 18,Roma,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 18,Lazio,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 18,Sampdoria,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 18,Atalanta,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 18,Fiorentina,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 18,Torino,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 18,Milan,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 18,Udinese,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 18,Bologna,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 18,Chievo,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 18,Sassuolo,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 18,Genoa,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 18,Cagliari,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 18,SPAL,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 18,Crotone,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 18,Hellas Verona,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 18,Benevento,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 19,Napoli,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2018,Jornada 19,Juventus,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 19,Inter,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 19,Roma,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 19,Lazio,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 19,Sampdoria,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 19,Fiorentina,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 19,Atalanta,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 19,Udinese,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 19,Torino,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 19,Milan,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 19,Bologna,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 19,Chievo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 19,Sassuolo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 19,Cagliari,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 19,Genoa,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 19,SPAL,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 19,Crotone,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 19,Hellas Verona,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 19,Benevento,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 20,Napoli,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 20,Juventus,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 20,Lazio,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 20,Inter,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 20,Roma,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 20,Sampdoria,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 20,Atalanta,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2018,Jornada 20,Fiorentina,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 20,Milan,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 20,Torino,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 20,Udinese,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 20,Bologna,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 20,Chievo,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2018,Jornada 20,Genoa,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 20,Sassuolo,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 20,Cagliari,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 20,SPAL,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 20,Crotone,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 20,Hellas Verona,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 20,Benevento,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 21,Napoli,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 21,Juventus,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 21,Lazio,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 21,Inter,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 21,Roma,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2018,Jornada 21,Sampdoria,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 21,Milan,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 21,Atalanta,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 21,Torino,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 21,Udinese,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 21,Fiorentina,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 21,Bologna,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 21,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 21,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 21,Genoa,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 21,Cagliari,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 21,Crotone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 21,SPAL,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 21,Hellas Verona,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 21,Benevento,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 22,Napoli,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 22,Juventus,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 22,Lazio,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 22,Inter,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2018,Jornada 22,Roma,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 22,Sampdoria,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 22,Milan,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 22,Atalanta,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 22,Torino,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 22,Udinese,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 22,Fiorentina,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 22,Bologna,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 22,Chievo,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 22,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 22,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 22,Cagliari,2,2,1,"0,6494151","1,9144207568"
Serie A,Temporada2018,Jornada 22,Crotone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 22,SPAL,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 22,Hellas Verona,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 22,Benevento,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 23,Napoli,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 23,Juventus,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 23,Lazio,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 23,Inter,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 23,Roma,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2018,Jornada 23,Sampdoria,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 23,Atalanta,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 23,Milan,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 23,Torino,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 23,Udinese,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 23,Fiorentina,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 23,Bologna,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 23,Genoa,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 23,Cagliari,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 23,Chievo,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 23,Sassuolo,0,0,5,"0,4557359","1,5773337159"
Serie A,Temporada2018,Jornada 23,Crotone,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 23,SPAL,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 23,Hellas Verona,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 23,Benevento,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 24,Napoli,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 24,Juventus,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 24,Inter,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 24,Roma,0,0,6,"0,5272834","1,6943232524"
Serie A,Temporada2018,Jornada 24,Lazio,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 24,Sampdoria,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 24,Milan,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 24,Atalanta,0,0,1,"0,1695459","1,1847667266"
Serie A,Temporada2018,Jornada 24,Torino,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 24,Udinese,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 24,Fiorentina,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 24,Bologna,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 24,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 24,Cagliari,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 24,Sassuolo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 24,Chievo,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 24,Crotone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 24,SPAL,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 24,Hellas Verona,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 24,Benevento,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 25,Napoli,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 25,Juventus,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 25,Roma,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 25,Lazio,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 25,Inter,0,6,0,"0,3243208","1,3830909315"
Serie A,Temporada2018,Jornada 25,Sampdoria,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 25,Milan,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 25,Atalanta,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 25,Torino,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 25,Udinese,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 25,Fiorentina,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 25,Bologna,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 25,Genoa,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 25,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 25,Cagliari,0,5,0,"0,2866004","1,3318918831"
Serie A,Temporada2018,Jornada 25,Sassuolo,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 25,Crotone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 25,SPAL,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 25,Hellas Verona,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 25,Benevento,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 26,Napoli,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 26,Juventus,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 26,Lazio,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 26,Inter,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 26,Roma,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 26,Sampdoria,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 26,Milan,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 26,Atalanta,0,1,0,"0,1357188","1,1453597731"
Serie A,Temporada2018,Jornada 26,Torino,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 26,Fiorentina,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 26,Udinese,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 26,Bologna,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 26,Genoa,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 26,Chievo,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 26,Cagliari,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 26,Sassuolo,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 26,Crotone,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 26,SPAL,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 26,Hellas Verona,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 26,Benevento,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 27,Juventus,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 27,Napoli,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 27,Roma,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 27,Inter,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 27,Lazio,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 27,Sampdoria,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 27,Milan,0,4,2,"0,391975","1,4799007134"
Serie A,Temporada2018,Jornada 27,Torino,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 27,Atalanta,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 27,Fiorentina,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 27,Udinese,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 27,Bologna,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 27,Genoa,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 27,Chievo,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 27,Cagliari,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 27,Sassuolo,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 27,SPAL,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 27,Crotone,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 27,Hellas Verona,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 27,Benevento,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 28,Juventus,0,2,3,"0,3880817","1,4741502174"
Serie A,Temporada2018,Jornada 28,Napoli,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 28,Roma,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 28,Inter,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 28,Lazio,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 28,Milan,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 28,Sampdoria,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 28,Atalanta,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 28,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 28,Torino,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 28,Udinese,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 28,Bologna,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 28,Genoa,0,1,3,"0,3503613","1,4195803503"
Serie A,Temporada2018,Jornada 28,Chievo,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 28,Cagliari,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 28,Sassuolo,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 28,SPAL,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 28,Crotone,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 28,Hellas Verona,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 28,Benevento,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 29,Juventus,0,3,0,"0,2111596","1,2351094628"
Serie A,Temporada2018,Jornada 29,Napoli,0,1,4,"0,4219088","1,5248694502"
Serie A,Temporada2018,Jornada 29,Roma,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 29,Inter,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 29,Lazio,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 29,Milan,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 29,Sampdoria,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 29,Atalanta,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 29,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 29,Torino,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 29,Bologna,0,0,0,"0,0979984","1,1029610204"
Serie A,Temporada2018,Jornada 29,Udinese,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 29,Genoa,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 29,Cagliari,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 29,Sassuolo,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 29,Chievo,0,3,1,"0,2827071","1,3267165096"
Serie A,Temporada2018,Jornada 29,SPAL,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 29,Crotone,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 29,Hellas Verona,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 29,Benevento,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 30,Juventus,0,4,0,"0,24888","1,2825881133"
Serie A,Temporada2018,Jornada 30,Napoli,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 30,Roma,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 30,Inter,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 30,Lazio,0,2,2,"0,3165342","1,3723631763"
Serie A,Temporada2018,Jornada 30,Milan,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 30,Sampdoria,0,0,3,"0,3126409","1,3670305422"
Serie A,Temporada2018,Jornada 30,Atalanta,0,2,1,"0,2449867","1,277604321"
Serie A,Temporada2018,Jornada 30,Fiorentina,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 30,Torino,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 30,Bologna,0,0,2,"0,2410934","1,2726398943"
Serie A,Temporada2018,Jornada 30,Genoa,0,2,4,"0,4596292","1,5834867192"
Serie A,Temporada2018,Jornada 30,Udinese,0,1,1,"0,2072663","1,2303101598"
Serie A,Temporada2018,Jornada 30,Chievo,0,2,0,"0,1734392","1,1893883698"
Serie A,Temporada2018,Jornada 30,Sassuolo,0,3,2,"0,3542546","1,4251179753"
Serie A,Temporada2018,Jornada 30,Cagliari,0,4,1,"0,3204275","1,3777166123"
Serie A,Temporada2018,Jornada 30,SPAL,0,0,4,"0,3841884","1,4684220663"
Serie A,Temporada2018,Jornada 30,Crotone,0,1,2,"0,2788138","1,3215612463"
Serie A,Temporada2018,Jornada 30,Hellas Verona,0,0,2,"0,2410934","1,2726398943"
